id,name,description,menus_appeared,times_appeared,first_appeared,last_appeared,lowest_price,highest_price
1826,Striped bass,,102,103,1865,1987,0.25,60.0
1829,Baltimore broil,,27,28,1900,1917,0.25,0.6
1831,Baltimore fry,,12,13,1900,1917,0.35,40.0
1837,Filet Chateaubriand,,69,69,1882,1917,1.0,125.0
1838,Oyster patty,,35,36,1900,1958,0.15,25.0
1839,Filet Chateaubriand with mushrooms,,27,27,1882,1907,1.5,150.0
1840,Filet Chateaubriand a la Financiere,,12,12,1892,1913,2.2,3.0
1844,Fish balls,,58,59,1853,1910,0.1,25.0
1848,Fried Parsnips,,127,128,1862,1971,0.05,0.4
1853,Stewed Mushrooms,,128,132,1882,1958,0.1,50.0
1855,French Artichokes,,26,26,1892,1907,0.3,40.0
1857,Cepes a la Bordelaise,,49,51,1892,1933,0.0,50.0
1860,Brussel Sprouts,,97,97,1887,1989,0.0,0.85
1863,Fried Oyster Plant,,89,90,1866,1962,0.05,0.4
1864,Broiled Capon,,15,15,1900,1915,1.75,3.0
1868,Anchovy,,51,54,1892,1940,0.2,40.0
1871,Pan roast,,38,45,1894,1940,0.25,75.0
1873,Fancy roast,,11,12,1894,1907,0.3,60.0
1877,Scalloped oysters,,23,23,1890,1940,0.3,1.0
1884,"Irish Stew, Dublin Style",,23,24,1900,1971,0.25,2.55
1892,Chicken Livers en Brochette,,97,98,1894,1958,0.29,40.0
1893,Lamb Fries,,19,19,1865,1944,0.25,40.0
1895,Broiled Sweetbreads,,34,34,1891,1962,0.35,3.25
1898,"Boiled Beef, Horseradish Sauce",,35,35,1900,1918,0.15,0.75
1910,Broiled Fresh Mushrooms on Toast,,67,68,1895,1961,0.35,75.0
1911,"Fried Chicken, Maryland Style",,18,19,1894,1919,0.3,2.4
1912,"Hot clam broth, cup",,17,17,1901,1917,0.1,0.35
1913,Beef tea,,105,105,1895,1969,0.05,40.0
1914,Tomato with rice,,23,23,1895,1917,0.1,35.0
1916,Chicken with rice,,47,54,1893,1959,0.0,35.0
1917,with egg,,11,11,1900,1955,0.15,25.0
1919,LOBSTER A LA NEWBURG IN CHAFING DISH,,20,20,1900,1959,0.75,75.0
1921,Lobster plain,,11,11,1892,1905,0.3,1.0
1929,Terrapin in Chafing Dish,,10,10,1900,1900,1.25,2.5
1935,Fresh Mushrooms Broiled,,25,25,1896,1917,0.5,1.25
1937,Celery-Fed Duck,,14,14,1900,1900,1.0,2.0
1938,Canvas-Back Duck,,144,145,1882,1914,2.5,4.5
1941,Broiled Spring Duckling,,33,34,1898,1915,1.0,150.0
1943,with bacon,,23,30,1900,1944,0.3,75.0
1951,Noodles,,37,39,1899,1989,0.0,1.35
1953,Bordeaux,,37,39,1882,1986,0.0,5.0
1954,Oysters a la Newburg,,53,54,1896,1963,0.4,3.25
1955,Boiled Bermuda Potatoes,,130,164,1890,1962,0.1,20.0
1958,Westphalia Ham,,149,176,1896,1973,0.35,50.0
1962,Baked bluefish,,28,28,1889,1921,0.15,0.8
1964,"Boiled cod, egg sauce",,13,13,1866,1944,0.15,0.9
1966,Panachee,,18,18,1887,1972,0.0,0.6
1970,Snipe,,73,73,1858,1937,0.5,75.0
1971,"fried eggs, two",,15,15,1900,1937,0.0,0.25
1972,Vermicelli,,68,68,1892,1917,0.1,30.0
1979,Whole Plain Lobster,,24,24,1900,1919,0.5,1.9
1980,Ruddy Duck,,195,195,1892,1907,0.9,175.0
1981,Chiffonnade,,36,38,1900,1933,0.0,0.9
1982,Half Plain Lobster,,33,33,1900,1919,0.3,0.95
1983,Anchovy toast,,107,112,1858,1937,0.15,25.0
1985,Sliced onions,,96,99,1889,1962,0.05,20.0
1992,Poached on toast,,25,26,1900,1948,0.15,2.5
1993,Sliced Capon,,10,10,1900,1900,0.45,0.9
1995,Spanish omelet,,147,152,1893,1987,0.0,3.75
1996,"Spring Chicken, Roasted",,12,12,1900,1914,0.75,2.0
1997,"Spring Chicken, Broiled",,32,33,1882,1915,0.5,175.0
1998,Mignonette Sauce,,26,26,1899,1933,0.1,0.1
2001,"Omelet, plain",,188,189,1858,1946,0.15,20.0
2003,oyster,,20,20,1900,1948,0.05,1.05
2006,mushrooms,,96,102,1889,1972,0.0,1.5
2007,Bearnaise,,14,14,1900,1958,0.0,1.0
2008,SALADS,,53,53,1894,1972,0.05,0.05
2012,Coup Jack,,11,11,1900,1900,0.5,0.5
2013,"Ham or bacon, broiled or fried",,13,14,1900,1914,0.25,0.4
2015,Omelette with jelly,,95,97,1892,1945,0.2,0.75
2018,Pineapple Pie,,131,147,1900,1973,0.05,5.0
2023,peach,,27,29,1896,1980,0.0,1.4
2029,Lettuce and Tomatoes,,156,168,1894,1964,0.1,40.0
2033,"Lamb, mint sauce",,147,151,1865,1963,0.25,30.0
2034,Stuffed veal,,28,28,1883,1901,0.25,0.25
2035,Broiled,,42,46,1894,1920,0.15,60.0
2039,"Hamburger steak, plain",,22,22,1900,1949,0.3,1.25
2042,Oyster Soup,,71,72,1864,1961,0.1,0.95
2043,Oyster Fritters,,67,71,1893,1940,0.2,20.0
2045,Oysters stewed in cream,,19,20,1900,1957,0.0,1.1
2046,Cream Broil,,9,12,1900,1907,0.35,0.55
2050,Double Porterhouse,,20,20,1900,1937,1.0,2.0
2051,"Wiener Schnitzel, plain",,10,10,1901,1914,0.25,0.7
2052,Potato,,171,182,1892,1975,0.05,25.0
2067,PICKED CODFISH IN CREAM,,14,13,1900,1937,0.0,30.0
2068,"Broiled Chicken, half",,41,43,1887,1948,0.35,1.2
2071,Fried or Broiled Ham,,28,28,1900,1917,0.15,20.0
2073,Mushroom Omelet,,46,47,1900,1978,0.0,3.75
2077,"Eggs, Scrambled",,169,176,1865,1970,0.1,30.0
2080,Soft clams a la Newburg,,19,20,1900,1918,0.35,35.0
2087,Prime Rib Roast,,22,22,1899,1900,0.25,25.0
2089,Sweet Potatoes Fried,,34,35,1892,1933,0.1,15.0
2094,Beef stew with vegetables,,16,16,1900,1918,0.1,25.0
2095,Lyonaise Potatoes,,69,70,1865,1958,0.1,10.0
2099,Roast Pork,,84,86,1851,1977,0.0,25.0
2102,Crackers and Milk,,187,197,1887,1940,0.05,15.0
2105,Rump Steak,,59,60,1858,1978,0.0,40.0
2106,Rum Omelet,,58,59,1898,1919,0.25,0.6
2107,Oyster Omelet,,71,77,1900,1921,0.2,0.7
2125,Reed-Birds,,46,46,1892,1901,0.5,75.0
2129,Fried Tomatoes,,59,62,1892,1962,0.1,1.0
2132,Gin Rickey,,152,155,1900,1970,0.15,1.05
2138,French Pan Cakes,,14,14,1900,1968,0.0,0.5
2139,Home Made Pies,,19,23,1898,1985,0.1,3.0
2143,Crullers,,134,137,1892,1963,0.01,5.0
2152,Fried egg-plant,,96,101,1892,1959,0.1,20.0
2153,"Hamburger Steak, with Onions",,10,10,1900,1913,0.2,0.6
2154,New asparagus on toast,,18,18,1890,1921,0.15,0.4
2161,Bread and Milk,,100,101,1892,1942,0.05,10.0
2163,"Veal Cutlet, breaded",,79,80,1892,1946,0.2,3.0
2164,White Label Bass,,22,22,1900,1917,0.15,2.4
2173,Small steak with mushrooms,,50,50,1892,1917,0.35,40.0
2182,Sirloin steak a la bearnaise,,23,23,1900,1906,0.75,1.5
2183,Veal Chops,,79,80,1884,1944,0.0,40.0
2184,Sirloin steak a la bordelaise,,44,44,1889,1914,0.45,1.5
2186,"Lamb Chops, Breaded, Tomato Sauce",,15,16,1892,1916,0.35,1.05
2187,Sirloin steak a la Stanley,,23,23,1892,1914,0.85,1.5
2188,Preserved Pears,,99,103,1881,1957,0.0,0.45
2189,"Mutton Chops, Breaded, Tomato Sauce",,18,19,1892,1914,0.35,0.75
2190,Sirloin steak en casserole,,23,23,1899,1915,0.7,1.5
2195,"Fresh mushrooms, sous cloche",,21,21,1900,1954,0.45,3.25
2196,Single English Mutton Chop,,10,10,1900,1906,0.25,0.4
2198,"Fresh mushrooms, broiled",,24,24,1900,1920,0.5,1.0
2199,Lamb Chops (two),,12,12,1900,1937,0.0,0.75
2201,with poached egg,,15,15,1900,1948,0.0,75.0
2204,Cider,,81,84,1858,1971,0.0,50.0
2209,Beefsteak a la tartare,,29,31,1899,1971,0.0,0.9
2217,"Mutton chops, tomato sauce",,25,25,1882,1913,0.4,0.7
2223,Extra porterhouse,,30,32,1896,1912,1.5,200.0
2235,Yorkshire rarebit,,62,63,1892,1962,0.3,0.9
2236,Long Island rarebit,,89,89,1900,1961,0.3,2.6
2238,Porterhouse,,41,43,1896,1937,0.4,3.0
2241,"Sweetbreads, plain",,11,11,1892,1905,0.4,1.5
2242,"Tenderloin Steak, small",,14,14,1884,1907,0.4,0.8
2246,fried,,51,63,1892,1961,0.1,60.0
2250,Broiled breakfast chicken,,14,14,1900,1901,0.45,1.25
2253,Preserved Cherries,,93,93,1889,1969,0.0,0.75
2256,Paprika schnitzel,,46,46,1899,1958,0.0,3.0
2258,Preserved Pineapple,,60,66,1893,1948,0.0,0.5
2264,Newburg,,10,11,1900,1972,0.7,1.2
2266,Stuffed crabs,,23,23,1882,1917,0.3,1.0
2269,Canape Lorenzo,,82,82,1894,1955,0.25,1.75
2275,Chicken en casserole,,28,29,1900,1951,0.75,2.5
2277,Bavarian Cream,,24,25,1886,1928,0.1,10.0
2279,Extra sirloin steak a la bordelaise,,22,22,1892,1905,1.0,150.0
2283,Angel Cake,,73,74,1889,1938,0.05,0.5
2284,Small tenderloin steak,,106,110,1893,1962,0.0,50.0
2290,Siberian Punch,,60,60,1882,1917,0.2,0.4
2291,Frozen Pudding,,76,78,1888,1970,0.1,20.0
2292,Filet chateaubriant,,11,11,1900,1905,1.25,2.5
2294,Sorbet au Kirsch,,122,122,1886,1917,0.15,0.6
2313,Lobster Newburg,,189,194,1892,1987,0.0,30.0
2315,Sardellen sandwich,,30,30,1900,1914,0.2,30.0
2322,Caviar sandwich,,178,179,1896,1954,0.0,4.0
2331,Squash Pie,,62,63,1858,1948,0.1,0.15
2333,Raw meat sandwich,,40,40,1900,1918,0.15,0.4
2334,Pate de foie-gras sandwich,,25,26,1900,1937,0.0,1.25
2338,Scallops and bacon,,28,28,1900,1938,0.25,1.0
2342,Zinfandel,,70,72,1888,1955,0.1,4.5
2343,"Boiled eggs, three",,22,22,1900,1958,0.15,0.4
2344,"Scrambled eggs, two",,23,24,1899,1937,0.0,0.25
2346,Omelet with rum,,40,41,1900,1918,0.0,0.5
2347,Scallops a la poulette,,11,11,1900,1901,0.35,0.8
2351,Riesling,,65,69,1892,1988,0.0,8.25
2353,Imperial,,70,78,1881,1981,0.0,25.0
2355,Club House sandwich,,25,27,1900,1971,0.0,18.0
2357,Bartlett Pears,,67,71,1881,1969,0.1,20.0
2358,Ox Tongue,,183,183,1881,1978,0.0,35.0
2378,Soft Clam Fry,,17,17,1900,1921,0.2,0.6
2380,Soft Clam Stew,,18,18,1900,1959,0.2,1.4
2384,PLAIN LETTUCE,,39,43,1865,1964,0.0,0.3
2386,Glass,,13,16,1900,1948,0.05,20.0
2392,"ROAST BEEF, POTATO SALAD",,16,16,1892,1969,0.0,1.0
2394,"ROAST TURKEY, CRANBERRY SAUCE",,148,150,1884,1981,0.0,50.0
2399,Sandwiches,,77,85,1888,1987,0.0,2.95
2401,SLICED BERMUDA ONIONS,,18,18,1881,1954,0.05,0.2
2404,French Prunes,,34,34,1882,1938,0.05,0.4
2406,"Porterhouse steak, extra",,14,14,1898,1907,2.0,150.0
2409,Hamburg steak,,134,134,1889,1938,0.0,75.0
2410,Consomme with rice,,98,101,1892,1966,0.1,25.0
2412,ENGLISH CHOP,,10,10,1900,1901,0.35,0.75
2417,Chablis (white),,31,33,1883,1918,0.5,20.0
2419,Romanee Conti,,11,11,1881,1916,2.0,6.0
2421,Johannis Lithia,,24,24,1899,1920,0.15,0.4
2423,Strontia,,21,21,1890,1901,0.25,0.5
2427,French pancake,,124,129,1889,1947,0.15,20.0
2428,Fritters,,32,32,1899,1955,0.1,10.0
2431,Vanilla,,93,93,1892,1973,0.05,30.0
2436,London Dock,,28,28,1882,1948,0.15,3.5
2437,Blackberry,,50,51,1900,1981,0.1,70.0
2438,Apricot,,33,34,1900,1981,0.0,60.0
2439,Cherry,,20,21,1900,1980,0.15,2.0
2446,Rhine,,21,22,1900,1966,0.15,4.0
2448,Hockheimer,,38,38,1851,1918,0.0,75.0
2449,Spring lamb Chops,,51,51,1892,1985,0.25,22.5
2456,Little Neck Fry,,19,19,1899,1914,0.2,25.0
2457,Single Porterhouse steak,,13,13,1900,1906,0.5,2.0
2461,Boston Lettuce,,27,27,1900,1970,0.1,15.0
2466,"Veal cutlets, Breaded",,52,52,1865,1945,0.15,30.0
2469,Hashed Brown,,26,26,1900,1969,0.1,0.95
2471,"English Mutton chop, single",,33,34,1889,1913,0.25,35.0
2476,Sirloin Steak with Onions,,155,158,1889,1920,0.3,110.0
2481,Dry or buttered toast,,63,66,1900,1961,0.1,10.0
2485,pint,,14,14,1900,1933,0.0,30.0
2492,Haut Barsac,,55,55,1852,1962,0.0,150.0
2494,Peach Tartlets,,16,16,1900,1954,0.1,0.25
2498,Poland,,82,82,1900,1941,0.0,35.0
2499,German Selters,,13,13,1882,1914,0.2,50.0
2502,Celestins Vichy,,36,36,1900,1927,0.15,50.0
2504,Citron cake,,68,68,1882,1917,0.05,0.25
2506,Egg Sandwich,,135,136,1900,1965,0.0,5.0
2508,Jericho Cider,,81,83,1884,1928,0.05,0.75
2509,Imported Ginger Ale,,81,82,1881,1917,0.15,25.0
2514,California Port,,19,20,1881,1980,0.25,1.5
2516,Cream Rolls,,30,30,1900,1921,0.05,0.5
2517,California Sherry,,11,11,1891,1953,0.25,1.0
2518,Baked Indian Pudding,,17,17,1865,1957,0.1,0.25
2520,Angelica,,44,44,1866,1949,0.1,2.0
2522,Delaware Grapes,,120,187,1887,1917,0.1,35.0
2524,Niagara Grapes,,103,144,1890,1917,0.1,0.5
2527,Peaches and cream,,82,85,1865,1941,0.1,35.0
2532,Chocolate cake,,59,61,1881,1988,0.0,5.0
2536,Cocoanut cake,,19,20,1891,1941,0.05,0.15
2539,English chow chow,,17,18,1892,1914,0.05,0.15
2540,Jelly roll,,70,70,1882,1985,0.05,0.25
2543,Oatmeal and milk,,113,115,1882,1918,0.05,25.0
2544,Indian meal mush,,22,23,1895,1917,0.15,0.35
2545,Home-made apple pie,,20,21,1900,1962,0.1,0.4
2550,Extra mayonnaise,,10,10,1900,1901,0.1,0.1
2551,lemon pie,,141,147,1865,1980,0.0,5.0
2558,"Beefsteak, Tartare",,26,26,1900,1914,0.4,0.75
2562,Mocha,,41,57,1897,1989,0.25,0.25
2563,"Tea, per pot",,143,146,1892,1967,0.0,15.0
2566,FRENCH ICE CREAM,,93,98,1891,1987,0.0,15.0
2570,Cacao,,135,135,1892,1958,0.0,0.3
2576,"Tea, per cup",,81,83,1889,1938,0.05,10.0
2577,Cold rice pudding,,155,158,1891,1945,0.0,30.0
2578,"Chocolate, per cup",,110,111,1882,1937,0.0,15.0
2579,"Cocoa, per cup",,108,108,1889,1938,0.05,15.0
2584,Delmonico steak with onions,,12,12,1901,1913,0.6,60.0
2585,Ham or tongue,,10,10,1900,1901,0.1,0.4
2593,Pontet-Canet,,14,14,1886,1901,0.5,2.0
2595,Margaux,,134,147,1865,2012,0.0,150.0
2598,Gin,,78,83,1893,1990,0.0,2.5
2607,Double sirloin with mushrooms,,37,38,1898,1920,1.4,4.0
2622,Lamb Chops with peas,,16,16,1884,1905,0.4,1.25
2625,Johannisberger,,37,37,1859,1969,0.0,6.25
2627,Deidesheimer,,65,67,1856,1917,0.0,100.0
2628,Vichy Syphon,,11,11,1900,1906,0.05,0.25
2630,Hunter Rye,,23,23,1896,1949,0.15,2.0
2632,Plain toast,,58,58,1899,1965,0.1,10.0
2634,Old Crow Rye,,26,26,1900,1955,0.15,150.0
2639,Rice and milk,,153,155,1889,1941,0.05,25.0
2641,splits,,9,19,1901,1959,0.15,15.0
2644,Wilson Rye,,42,43,1900,1955,0.15,2.5
2647,Guinness' Stout,,149,152,1873,1964,0.0,40.0
2649,"MILK, PER GLASS",,195,195,1882,1958,0.05,5.0
2652,"Cream, per glass",,142,145,1882,1958,0.1,20.0
2658,Bowl of milk and crackers,,20,20,1900,1917,0.15,0.25
2663,Champagne Cocktail,,178,195,1856,1980,0.0,3.0
2668,Silver Fizz,,144,145,1900,1967,0.0,1.25
2670,Jamaica Rum,,136,139,1856,1957,0.1,2.5
2671,Golden Fizz,,126,127,1900,1963,0.2,1.25
2673,Gin Sour,,62,63,1856,1963,0.0,1.0
2674,St. Croix Rum,,122,124,1880,1917,0.1,150.0
2679,Usher's Scotch,,22,22,1900,1959,0.15,2.0
2680,Dewar's Scotch,,24,24,1900,1980,0.15,2.0
2681,"Vermouth, French",,63,63,1892,1969,0.1,0.7
2682,"Milk Punch, Brandy",,12,12,1901,1916,0.25,25.0
2685,"Vermouth, Italian",,147,147,1900,1969,0.1,12.0
2688,Absinthe Cocktail,,14,16,1901,1916,0.15,1.25
2689,Boonekamp Bitters,,33,33,1892,1917,0.1,15.0
2692,Gordon Dry Gin,,23,23,1901,1971,0.0,1.5
2693,Plymouth Gin,,123,123,1893,1971,0.12,200.0
2694,Gin Cocktail,,39,40,1856,1987,0.0,1.25
2696,Vermouth Cocktail,,35,36,1900,1939,0.15,1.25
2699,Angostura Bitters,,71,72,1882,1952,0.1,40.0
2703,"Curacao, Orange",,27,27,1900,1962,0.15,2.25
2706,Whiskey Punch,,57,58,1896,1961,0.15,1.35
2708,Abricotine,,21,21,1892,1940,0.15,15.0
2709,Whiskey Rickey,,20,20,1900,1963,0.15,0.95
2713,White Rock Lithia,,81,82,1896,1919,0.05,0.5
2714,RHINE WINE CUP,,20,20,1892,1906,0.5,2.0
2718,Sherry Flip,,150,154,1900,1980,0.0,2.0
2719,Claret Lemonade,,83,85,1900,1967,0.0,1.0
2721,Sam Ward,,18,18,1891,1901,0.15,0.25
2726,Champagne Cider,,117,117,1856,1938,0.1,35.0
2727,Sherry Cobler,,10,10,1901,1938,0.0,0.55
2729,Creme de Cocoa,,112,115,1900,1963,0.0,15.0
2731,Creme de Yvette,,78,79,1900,1958,0.15,15.0
2734,Rhine Wine and Seltzer,,14,14,1900,1951,0.1,0.55
2736,Mint Julep,,106,107,1900,1972,0.15,25.0
2738,Sauterne Wine,,18,18,1900,1955,0.1,3.5
2739,Claret Wine,,18,18,1900,1958,0.1,4.0
2741,Sherry Wine,,40,41,1892,1958,0.15,3.5
2743,CHATEAU BOULIAC,,13,13,1880,1907,0.5,1.5
2744,Club Soda,,158,159,1888,1987,0.0,25.0
2745,Domestic Ginger Ale,,98,99,1892,1919,0.0,10.0
2747,HORSE'S NECK,,19,19,1901,1957,0.0,0.6
2748,LAGER BEER,,110,111,1881,1913,0.0,0.6
2749,"Anheuser-Busch, St. Louis",,32,32,1900,1913,0.15,0.25
2750,"Potatoes, Saratoga",,141,144,1889,1933,0.1,15.0
2754,"Potatoes, baked",,182,183,1865,1959,0.0,10.0
2757,"Potatoes, hashed browned",,88,88,1898,1968,0.0,20.0
2758,"Potatoes, julienne",,127,128,1892,1948,0.05,15.0
2759,"Potatoes, au gratin",,126,128,1894,1968,0.0,20.0
2762,"Potatoes, German fried",,51,52,1900,1929,0.05,10.0
2764,"Potatoes, stewed",,119,121,1853,1920,0.05,0.3
2768,"Omelet, with parsley",,32,32,1898,1914,0.25,0.4
2770,"Omelet, with cheese",,33,33,1889,1918,0.3,0.45
2771,"Omelet, with oysters",,23,23,1889,1914,0.3,0.5
2773,Omelet with mushrooms,,79,80,1893,1970,0.3,1.25
2774,Angostura,,22,22,1894,1959,0.15,20.0
2775,Omelet with tomatoes,,64,64,1899,1970,0.0,1.1
2776,California,,15,17,1900,1933,0.15,3.0
2777,Omelet with ham,,93,94,1889,1971,0.0,1.25
2785,Hostetter's,,21,21,1900,1917,0.15,0.2
2786,Otard Dupuy Brandy,,14,14,1900,1918,0.2,2.5
2789,Hennessy***,,14,14,1896,1974,0.0,4.0
2793,WHISKEY,,45,48,1882,1987,0.15,20.0
2796,Amer Picon,,65,66,1900,1976,0.0,3.0
2798,Pork tenderloin,,99,102,1889,1957,0.0,35.0
2807,Londonderry Lithia Water,,52,54,1899,1918,0.1,0.4
2809,Antediluvian Whiskey,,23,23,1893,1918,0.15,3.0
2812,Paul Jones,,13,13,1900,1959,0.1,1.5
2813,Cobblers,,10,10,1892,1947,0.2,0.75
2814,Egg Nogg,,55,55,1856,1944,0.0,0.6
2815,Punches,,14,14,1892,1947,0.2,0.75
2818,SCOTCH WHISKEY,,77,77,1885,1987,0.0,4.5
2820,Plymouth,,38,38,1900,1959,0.12,3.75
2825,RUM,,192,194,1895,1973,0.0,6.0
2826,Stewart's,,11,11,1900,1901,0.15,2.0
2829,White Horse,,86,88,1901,1983,0.0,75.0
2830,King William,,43,45,1900,1959,0.15,20.0
2836,IRISH WHISKEY,,97,97,1864,1980,0.0,4.5
2843,White Horse Cellar,,29,29,1900,1958,0.15,2.0
2848,Maryland Club,,25,25,1899,1919,0.15,2.75
2850,MOSELLE,,26,26,1894,1957,0.0,40.0
2870,Floirac,,18,18,1881,1916,0.4,1.5
2878,Beaune,,136,137,1881,1939,0.0,150.0
2882,"Chablis, White",,50,50,1882,1914,0.4,150.0
2884,"Creme de Menthe, Green",,80,80,1896,1962,0.15,1.45
2885,"Creme de Menthe, White",,69,69,1896,1962,0.15,1.45
2900,"Consomme, plain",,69,70,1899,1933,0.1,0.4
2903,Broil,,10,12,1900,1919,0.3,0.5
2906,Baked,,34,35,1894,1967,0.0,10.0
2907,Saratoga,,28,28,1894,1918,0.1,20.0
2916,Hashed browned,,34,34,1900,1964,0.15,20.0
2923,German fried,,14,14,1900,1914,0.15,20.0
2926,Leoville,,10,10,1852,1901,0.75,4.5
2927,Larose,,20,20,1881,1910,0.3,3.5
2937,Muir's Scotch Ale,,54,54,1865,1917,0.25,0.5
2939,"Belfast Ginger Ale, C. & C.",,19,19,1899,1906,0.25,0.25
2942,Pabst Milwaukee,,21,21,1900,1914,0.1,5.0
2950,Wurzburger Hofbrau,,14,14,1900,1961,0.1,25.0
2960,Pommery Brut,,49,49,1897,1988,0.0,6.5
2964,"Floriac, Barton & Guestier",,10,10,1898,1913,0.5,1.75
2967,"Pontet Canet, J. Calvet & Co.",,11,12,1898,1914,1.0,2.0
2989,Domestic cigars,,59,62,1891,1943,0.0,0.5
2992,Filet of sole,,69,72,1884,1987,0.25,60.0
2995,Cold Cuts,,19,19,1906,1971,0.0,10.0
3016,with ham,,9,13,1900,1961,0.25,3.5
3023,"Perrier-Jouet, Special",,22,23,1888,1900,0.8,3.5
3024,"Perrier-Jouet, Brut",,22,22,1888,1917,0.0,5.0
3028,Porter House Steak,,14,14,1858,1944,0.0,4.5
3035,Frizzled beef in cream,,35,35,1895,1917,0.3,0.7
3037,Lamb hash with egg,,13,13,1900,1917,0.35,0.65
3038,Delmonico,,25,25,1881,1975,0.2,6.5
3041,Great Western,,32,35,1892,1985,0.5,15.0
3042,Omelette with mushrooms,,101,102,1887,1974,0.0,1.65
3043,Omelette with cheese,,89,90,1881,1955,0.0,45.0
3044,Imported Vichy,,23,23,1882,1901,0.35,0.5
3046,Omelette with asparagus tips,,47,48,1900,1953,0.0,0.75
3047,Omelette with rum,,39,39,1892,1918,0.3,0.75
3048,Omelette Espagnole,,26,26,1900,1987,0.0,2.5
3049,Omelette with truffles,,25,25,1887,1906,0.4,0.75
3056,"Eggs, scrambled with bacon",,23,23,1889,1914,0.25,30.0
3059,"Oysters, pan roast",,74,75,1892,1913,0.25,0.7
3064,Wheaten grits with cream,,16,17,1900,1913,0.15,20.0
3071,Eggs a l'Aurore,,13,13,1899,1917,0.4,0.5
3072,Eggs a la Turque,,30,30,1900,1921,0.0,0.9
3075,Hominy with cream,,59,60,1896,1933,0.1,25.0
3077,"Calf's head, plain",,16,17,1892,1913,0.25,40.0
3078,"Omelette, with chicken livers",,19,19,1900,1906,0.35,50.0
3088,Chicken patties,,107,108,1889,1937,0.0,15.0
3091,"Calf's brains fried, tomato sauce",,33,33,1889,1917,0.25,50.0
3101,"Calf's head, vinaigrette",,62,65,1892,1962,0.0,1.75
3102,Calf's head en tortue,,73,74,1882,1933,0.25,70.0
3114,Calf's liver with bacon,,88,95,1893,1961,0.0,50.0
3126,"Porterhouse steak, single",,38,38,1898,1913,0.6,100.0
3130,Porterhouse steak with onions,,34,35,1884,1917,0.65,3.0
3132,Porterhouse steak with mushrooms,,153,169,1884,1920,0.65,5.0
3136,Porterhouse steak with truffles,,19,19,1892,1901,1.5,2.25
3146,"English mutton chops, single",,15,15,1892,1908,0.25,0.5
3147,"Veal cutlets, plain",,43,43,1882,1938,0.15,25.0
3153,Corned beef hash with egg,,37,37,1900,1957,0.2,1.45
3182,Spanish mackerel,,120,123,1865,1940,0.2,60.0
3184,Salmon steak,,57,59,1899,1987,0.25,15.75
3191,"Louis Roederer, Carte Blanche",,26,28,1888,1955,0.0,6.0
3197,Omelette with fine herbs,,19,19,1898,1988,0.3,10.0
3201,"Frizzled beef, plain",,13,13,1900,1900,0.3,0.35
3204,"Omelette, with cheese",,43,43,1899,1914,0.25,0.5
3205,"Omelette, with jelly",,25,25,1882,1913,0.3,0.5
3206,"Omelette, with asparagus tips",,20,20,1900,1914,0.35,0.5
3207,"Omelette, with rum",,24,24,1882,1914,0.35,0.6
3208,"Omelette, with mushrooms",,40,40,1882,1914,0.4,0.5
3209,Codfish steak,,59,61,1892,1962,0.2,60.0
3214,Sea bass,,120,120,1892,1955,0.0,65.0
3215,Goblet of cream,,29,29,1892,1901,0.15,0.25
3216,Pot of English breakfast tea,,18,18,1892,1913,0.15,0.3
3217,Pot of Oolong tea,,23,23,1892,1919,0.15,0.3
3219,"Salt mackerel, boiled or broiled",,16,16,1900,1906,0.3,0.4
3221,"Sardines, small box",,9,10,1900,1917,0.25,0.5
3223,Grilled sardines on toast,,27,27,1899,1910,0.3,0.5
3224,Stewed potatoes,,170,175,1865,1921,0.05,20.0
3225,Sautee potatoes,,54,54,1893,1965,0.1,0.4
3227,Hashed potatoes with cream,,21,21,1892,1913,0.15,0.25
3231,Oatmeal and cream,,60,61,1891,1939,0.1,20.0
3232,Hominy and milk,,55,57,1889,1917,0.1,10.0
3235,Ordinaire,,36,36,1896,1917,0.25,1.5
3236,Irroy Vin Brut,,10,10,1896,1901,1.75,4.0
3237,Sloe Gin,,149,159,1900,1970,0.1,20.0
3240,Rosbach,,13,13,1900,1907,0.15,0.5
3247,Apenta,,108,110,1900,1919,0.0,25.0
3275,"Pontet Canet, 1887",,10,10,1899,1901,0.75,2.5
3284,Dinner,,20,20,1900,1987,0.0,7.0
3294,"Ruinart, Brut",,25,25,1900,1918,1.0,6.0
3298,Salmon trout,,10,10,1900,1907,0.3,0.8
3303,"Pontet Canet, Cruse & Fils Freres",,21,21,1899,1901,1.0,12.0
3315,Old Medford Rum,,19,19,1892,1913,0.15,2.0
3321,Hunyadi Janos,,118,118,1882,1914,0.1,40.0
3322,German Seltzer,,47,47,1873,1915,0.15,0.5
3333,Kirsch,,48,52,1887,1989,0.0,30.0
3364,Still,,17,17,1896,1900,0.0,5.0
3381,Plain Boiled Rice,,28,28,1895,1963,0.05,0.05
3384,Oatmeal Cakes,,32,34,1892,1908,0.1,0.15
3396,Canape Caviar,,57,57,1895,1958,0.0,60.0
3400,Canape Anchovies,,18,18,1895,1947,0.25,1.25
3409,Boiled Hominy,,62,62,1857,1910,0.1,0.1
3412,Comb Honey,,80,80,1892,1954,0.05,0.3
3418,Fried Lobster,,11,11,1894,1961,0.6,4.2
3435,Concombres,,155,155,1880,1974,0.0,35.0
3441,Fried Liver and Bacon,,53,54,1892,1945,0.1,0.6
